Name,Country,ID
THiS iS,Hungary,5040
Serbia,Other,479
Fr,France,274
New Wave,Russia,2670
Cloud9,United States,5752
EFF KULT,Germany,5335
playatic,Denmark,1465
rz,Sweden,936
myRevenge.de,Germany,3089
wNn,Brazil,3484
NTN,Argentina,6557
AGG,Poland,6686
idjoot,Sweden,1618
Athletico Gold,Australia,8091
Cypher,Australia,7381
Team ACE,Canada,3164
Bulgaria,Bulgaria,5116
penguins crew,Ukraine,2295
LastBreath,Norway,2884
Seal Team,Russia,4234
CAMULODUNUM ,United Kingdom,3042
b2W,Vietnam,6340
Born,United States,8431
Team Super,United States,884
Xy9oA,Germany,3893
SinnerS,Romania,8583
guys Not ugly,Hungary,778
KrukanCrew,Sweden,1925
Tera Gaming,United Kingdom,4396
I Wasn&apos;t Trying ,United Kingdom,6090
Infernal Paradise,Russia,6553
zonic,Denmark,1992
35NN,Europe,4020
Pro Era,Estonia,7158
OldenDays,Russia,5369
H2k|threat,Sweden,1055
Executors,Serbia,7085
Gameway,Norway,1712
BootKamp fe,Brazil,8002
Orient Express,Sweden,1857
On The Run,United States,899
The Legends,United States,7223
Cortex,Australia,7385
Vibby,Croatia,7453
munkka,Finland,1762
Conspiracy,Sweden,2067
duffman&apos;s team,Finland,5637
coluant,Latvia,7719
Dire Wolves,Australia,6158
INFAME,Sweden,850
E-Frag,Serbia,4121
Sniper Squad,Russia,4081
Vulcan,India,7395
Ollebolle,Denmark,6860
PTO-Gaming,Portugal,3970
abcd,France,5085
mixah,Denmark,3349
WE GOT GAME,Europe,5034
Speed,Peru,8570
ne4pz,Germany,2433
SUPERTEAM,Sweden,8139
Binary Evasion,Finland,3464
Future,United Arab Emirates,3652
Trattmode,Sweden,2148
asgarv,Sweden,2346
heliumsgrabbar,Sweden,7877
Eternity Gaming,Denmark,4987
Eratum,Norway,739
Virtus.pro fe,Russia,4813
Unikrn,Europe,6536
SweetNSour,North America,7439
nøJn i Paris,Denmark,4704
TEAM.TDA,China,6535
BiGGER,France,4652
HeadsWillRoll,Lithuania,3463
ex-Nitrious,United States,8478
empty,Sweden,3487
Horses of Lars,Norway,5168
SH0M0,Denmark,5314
eLogic Gaming,France,2742
moinkioloinkia,Denmark,2717
Wiadro-Gaming,Poland,5055
Enhanced Gaming,Mexico,2475
Derailed,Denmark,4821
G1WOLVES,Philippines,7458
SkinsVault,Belarus,6406
Enebyberg,Sweden,1088
rafal chicks,Serbia,3239
Elite Human Resource,Taiwan,8386
Italy,Italy,283
n!faculty.at,Austria,523
tEAM41,Other,5311
Mobility,United States,3971
lrc,United States,246
H5.zzcy,China,4866
BOTPARTY4U,Germany,3379
Decerto fe,Russia,3243
pELucONeS,Spain,3609
wooSai.de,Germany,1770
ALTERNATE aTTaX,Germany,4501
zEn,Norway,765
NYC,United States,7887
Team Fnatic,Sweden,102
tgk.ro,Romania,3819
Code6 &amp;#9792;,Sweden,726
Wink,Ireland,1177
sudo,Norway,2765
Palestine,Palestine,6315
Belgium,Belgium,49
pcpstingeR,Norway,1059
Pur$iseura,Finland,8496
powerhouse,Germany,3873
Bainpa,Serbia,5385
Sun Lolly,United Kingdom,3792
99damage.de Staff,Germany,5898
significant,Norway,1596
TeGrlz,Romania,4118
V3,Russia,3124
Team.Frostnova,Sweden,1640
Free Agents,United States,8162
EMOD,Serbia,3956
arkhe,Spain,4758
MTF Gaming,Germany,4694
compLexity,Brazil,3214
Lions,Sweden,1705
infamous,Denmark,800
Kaliber,Canada,6981
Crossed,Norway,4905
x6tence,Spain,156
Gamersject,Macedonia,3331
PCBox,Spain,6224
T1 Academy,Brazil,6018
ILDAL.ACD,Denmark,4725
hateMania,Ukraine,7174
1337HUANIA,Lithuania,7552
shockwave,France,1686
$HAMELE$$,Russia,7545
Aimazing,United Kingdom,3993
Ukraine fe,Ukraine,2817
Mociustempler ,China,7368
Synthetik,Canada,7099
eFuture.BJ,China,6924
whoname?,Denmark,4191
Virtual Gamers,Spain,475
FragEvolution,Mexico,2479
DCC,Netherlands,1249
e-minded,Belgium,1653
f2^,Finland,4911
SAM-GAMING,Portugal,3355
Glitz!,Estonia,2473
Born to Kill,Chile,7662
TeamLessNana,France,6390
nevermore,Greece,2976
Enter,North America,7977
Gamelauch,Denmark,10
eazycake,Sweden,4176
Innov,Europe,4040
Netcode Illuminati,United States,4747
Canada,Canada,4426
ParadokS,Poland,7777
Temporary Kings,Denmark,7772
Immortalz,Other,1168
newhope,Russia,3667
KC,Sweden,1574
Blight,Denmark,4444
SUBLIFE,Denmark,1947
Virtue,Brazil,7830
Line5,Brazil,4109
U5,Bosnia and Herzegovina,3723
DELTA,Poland,4538
Goblins,Finland,2562
MADNESS,France,3899
LWC,Serbia,3531
Space Academy,Turkey,7476
LHI,Netherlands,1164
Coreplay,France,4453
The Lone Rangers,United Kingdom,5787
RAMPAGE,France,5238
DMIT,Sweden,6948
elitline,Hungary,2470
Recursive,Sweden,4680
RGames,Portugal,1695
Toppen,Norway,7774
The Loveliest Men,United Kingdom,5391
Highscore,Norway,4735
Fin,Finland,275
IMBA.TEAM,Sweden,1832
baalMEDIA,Austria,3874
Snorlax,Denmark,2722
CRG b3n,United Kingdom,5601
Bounty Hunters,Colombia,6544
Team iRage,Denmark,1592
DrengeneFraVenten,Denmark,1390
United[5],Algeria,2969
TRIDENT,Australia,5290
SCARZ,Japan,7483
fruits,Hungary,7073
prop,United States,6674
Parallax,New Zealand,204
lmbt,Ukraine,2091
HZ,Sweden,1612
TEAM NORDY,Sweden,2530
ESC fe,Germany,3341
Mistral,France,4515
Macedonia,Macedonia,2102
OZB,Brazil,4045
xfunction,Portugal,5943
chemistry,Denmark,383
ANBU,Europe,5031
WinFakt,Finland,4466
runngun,Sweden,2187
wakfu,United States,7620
Slaughter Rage Army,India,8511
Kitsune,Argentina,8122
kiwislayerz,Sweden,3574
Dejavue.mix,Denmark,4709
Gamerzone.dk,Denmark,3500
pohuydotcom,Ukraine,4277
xoxo,United States,7955
nIw,Sweden,1697
exic,Sweden,1922
TANSER,France,4509
eoLithic,Norway,512
wildthings,Sweden,852
Krokokongerne,Denmark,2872
c63d,China,3919
DYA,Spain,1295
Europe,Europe,4004
blank female,Germany,2689
ancients,Hungary,183
hastalavista,Denmark,1007
BSE,Russia,5346
KotK,Jordan,7147
Madzone,Sweden,4417
Lastlevel,Denmark,1207
Fury,Slovenia,7785
GameInside,Ukraine,2649
engages.de,Germany,1610
KOH,Serbia,4149
CSGM,United States,8399
bemyfRAG,Spain,4471
Hellway,Switzerland,1157
XPC,Romania,4982
Blight Gaming,Canada,2406
RCTIC,Finland,4682
Evil Monkeys,Australia,7380
TARDZ,Russia,4923
Friction,Sweden,3329
semXorah,Brazil,6554
PB,Sweden,5835
xipho,Sweden,2369
Demize Esports,United States,2403
g0tsmokehack,Sweden,963
Shockwave,Germany,2111
Invincible,Denmark,707
Vexed fe,Europe,7608
Romania,Romania,386
ILA,Denmark,1389
SaX HuA,Denmark,1209
SWERUS,Other,996
NGAGE,Serbia,3959
INNOCENT,Denmark,8299
P2G-Gaming,Poland,3521
Li.se,Sweden,1579
mfufu,Denmark,4087
America,Other,4326
disLike,France,4517
MI5,China,4249
Escape Reality,United States,3980
RESET,Lithuania,212
Productive,Denmark,1391
Sanzfierce,Sweden,1918
Geh aB.pingKing,Austria,2119
ND,Serbia,4335
dope,Sweden,5451
netzone,Denmark,118
BOMBAY,Norway,2456
GO FLEX,Denmark,7762
Herobrine,United States,8311
The Originals,Australia,5932
HEXGEARS,Korea,8586
WeNeedOrg,Brazil,8004
Asus ROG,France,6370
MYM.se,Sweden,2529
Purification,Sweden,1830
KraypL,Norway,771
High Flyers fe,Poland,3242
HOM9k,Russia,7429
tao,Russia,3562
CIGAN-KLAN,Latvia,8063
eXtensive,France,4512
Pakistan,Other,492
IDM,Brazil,6874
ATOC,Sweden,1886
Winners,Tunisia,1796
EMT,China,5151
mouz|cyx,Germany,1056
Mistral,United Kingdom,4529
TraderTeam,Poland,1544
fix,Ukraine,7033
SK community 1,Europe,3492
GameGear #2,Sweden,1563
VYE,Sweden,4740
Legion.gmo,Norway,2031
al ataque,Croatia,2973
darkclan,Denmark,625
Virtus.pro female,Russia,3809
Crystal-Serv fe,France,4808
VITALIS,Finland,8105
Hold My Purse,United States,5676
Romania fe,Romania,8573
Venom,United States,6253
MAESTRO,Belgium,7848
Pompa,Poland,8209
A-gaming`B13,Ukraine,1140
Turkey fe,Turkey,8353
KILL ALL,Ukraine,2615
Serpentis,United States,7222
levelONE Academy,Macedonia,7637
Surast,Sweden,1525
Skinlordz,Latvia,7511
NESLA,Poland,5879
Torqued,United Kingdom,4757
Shanghai Emperors,Greece,7869
ngomg!,Norway,6119
Tooeasy,Russia,2848
Encore,Australia,2233
Spero Spera,Korea,3796
znitz,Sweden,4379
smokeplayeRs,Germany,3850
meNikmati,Denmark,8420
Playz,Sweden,1827
take.MIX,Spain,1896
absolut ,Brazil,3481
Flying Like Ninjas,Sweden,4898
Second2None,Sweden,5324
mEmentomori,Korea,6607
Sine Metu,Sweden,6694
Sweden,Sweden,5133
Inside,Czech Republic,7055
Fenix Frost,United States,6052
Green Troop,Libya,914
Afterlife,Russia,1876
DarkPassage,Turkey,7018
Zoctai,Norway,4992
Out of Nowhere,United States,6703
viva,Denmark,825
Spain,Spain,5101
Fraglider.pt Staff,Portugal,5893
Furious,Argentina,6799
CM Storm,Germany,6041
eu4ia,Bosnia and Herzegovina,2232
Trademark Gamers,United Kingdom,460
the geeks,Norway,3413
BadCarma,Sweden,2202
Besaraaabka,Ukraine,2895
LPDQ,France,3471
AtrociouZ,Sweden,1622
WySix,France,7649
escalate,Latvia,1456
Sizzle,United States,8249
Red,Finland,4422
Five Crowns,Sweden,4964
Hyphen,United Kingdom,5938
hadokeN.at,Austria,4077
iES.EM,Italy,1317
ROCCAT,Finland,4475
abrazafarolas,Spain,911
mystical Lambda,Germany,2051
H.RcgM,China,5149
Later kidz,United States,6289
mTw,Denmark,158
SESP,China,4410
caremode,Sweden,4222
strike,Sweden,1595
da Roxor united,France,1680
Deathwish,Norway,3170
pMd,Canada,6173
Singapore,Singapore,6308
emuLate.old,France,724
EaV,Denmark,7938
Rebels,CIS,6472
CMAX.gg,Other,2099
Payback,Sweden,1861
WinneR,Germany,5598
badseed,Sweden,2160
gz.tbh,Sweden,1434
elixe4,Australia,7211
dem med lysvvaerd,Denmark,4363
AIMD,Korea,2034
Ground Zero,Australia,8536
Episode #23,Other,5396
F.azer.Z,Azerbaijan,2023
SNc,Spain,3773
IDENTITY,Denmark,633
myLegend,Belgium,1668
LDLC.com,France,593
Playzone,Denmark,1477
Booty Clappers,United States,6870
x-function,Portugal,3081
Node,Australia,7973
ex-eLevate,United States,6364
Australia,Australia,6178
EXM,Korea,8419
overage,France,1684
overGame,Spain,922
FRENEGONDE,France,2491
TEN5ION,Iceland,5649
VingeN,Sweden,6162
K1CK|foxj,Portugal,1077
SuperHeroes,Denmark,3107
Episode #22,United States,5367
conzto,Netherlands,398
TyLoo,China,4863
Somali Pilots,Australia,7985
SICKNASTY,Canada,8132
Ottes Talenter,Denmark,2307
Dragonmasters,Sweden,4853
Nface.GM,China,5832
5starz,Serbia,5591
Prison on Fire,China,5781
Clockwork,United States,6049
SQL,Australia,2533
Rest In Paradise,United States,8232
mystic,Estonia,1071
Apoka Academics,Brazil,6770
Giants,Spain,4949
FirstFrag,Sweden,3102
RoughNeX,Norway,5581
Bot zdorov!,Russia,5483
RAZZIA,Sweden,1446
Serbia fe,Serbia,2822
777,Bulgaria,3835
Karma,United States,5866
ingame,Germany,8581
Overcome,India,7349
THE BEST,Europe,3907
teamtard,Sweden,1048
Refuse Academy,Sweden,7940
Heat,Sweden,5810
Prevail,United States,6992
PUR$i$EURA,Finland,8517
SpeedLink.de,Germany,361
Shoulder Peeker,Europe,8264
RoyalClub,Brazil,7013
Wings,China,6573
4THEROAD,France,3474
8GE,Europe,4017
TPCU,Taiwan,8226
Fjortis,Denmark,4819
threat Level orange,United States,900
Turkey,Turkey,284
Reap What You Sow,United States,6331
clantag,Denmark,623
GamerHouse ,Brazil,3118
Russian eSF Staff,Russia,5900
UNiTY,Serbia,3655
EYES ON U,Germany,4689
112,Sweden,1046
Last Tribe,Spain,1035
DD,Denmark,627
crapzn,Denmark,2107
Switzerland fe,Switzerland,2819
LDLC,Europe,4674
Starhit,Sweden,838
Continental,Ukraine,2911
Detornator,Japan,6601
XENOPLAY,Germany,2118
Evokate!,France,4350
shifty,Sweden,3408
kkl180,Bosnia and Herzegovina,3731
NearlyGod,Thailand,1158
waytoomany,Brazil,7832
SpeedParty,Russia,2839
Puggers United,United States,8086
Gamepower,Denmark,320
delinquent habits,Greece,1336
MK.inuria,Bosnia and Herzegovina,3611
BR0KKET,Sweden,3713
Epicedium,Mexico,8116
TAP,United States,262
Jax Money Crew,United States,244
tT Dragons CS:S,France,4156
mortalklan,Spain,3022
Sanctuss,Denmark,2030
YP Ladies,Russia,6533
Low-Key,United States,4671
MOF,Poland,3015
with Attitude,Denmark,4597
Vanity,Norway,1749
Ambition,China,7374
who&apos;s next,Turkey,3985
Frog,Finland,33
Legacy.Gaming,Sweden,1835
Get2Gev,France,1671
maniaX fe,Romania,2802
moDstand,Denmark,7698
facerape,Sweden,1624
Quantic,United States,4647
SuperstarS,Tunisia,6955
Elite Quality,Russia,1260
Evokate,France,4675
decoy,Sweden,2179
dragonslayer$,Sweden,3363
Alpha,Denmark,6807
artoCS,Finland,1604
KANON!,Denmark,1960
Balkan Bears,Europe,5658
BATTALION,Brazil,7604
harambeGOD,Sweden,7410
Elipse,Denmark,4711
pqg,Brazil,3480
mixteamet,Denmark,810
temporary.se,Sweden,2163
Mighty44,Russia,3343
MVP Academy,Korea,7609
Thunder Awaken,Peru,8559
AS,Denmark,338
SMBU,Sweden,4627
nsaNe,Denmark,139
eXXtreme3D,Serbia,5225
NNR,Serbia,3954
CRG,Netherlands,4637
ep,Other,187
GATE,Spain,1286
Coffee&apos;s Bois,United States,8549
G Milk Club,Hong Kong,5178
F12,Sweden,2984
KAISEN,France,2248
abis,Romania,1773
DINC.us,United States,2581
Taiwan Z,Taiwan,7102
Infinity Gaming,United Kingdom,463
ENCE,Finland,4869
RoX.KIS fe,Russia,2799
Fear Factory,Poland,829
clarity,Sweden,4223
RuSh3D,Russia,2387
kommandu,Finland,4926
beGenius,France,6131
BUSSIFUORI,Portugal,2383
THK,Sweden,3715
Iran,Iran,7044
MatriX-Randers,Denmark,1210
freeslot,Russia,3663
COURAGE!,Europe,3998
EnVision,Canada,7575
Gameholic,United Arab Emirates,3653
Team123,Denmark,6758
X,Denmark,2378
PP,Serbia,4122
hiGhrollers,Sweden,2167
STAR IMPACT,France,4459
Gameburg,Poland,3517
MoD eSports,Denmark,1000
opix-gaming,Sweden,2371
Naventic,United States,8328
GLORIFY,Norway,356
Decerto,Norway,4180
UNSCREW,Denmark,4888
Gabline,Russia,3121
pow,China,5806
Hydeer,Korea,4628
Booyaa!,Denmark,2866
ALMIGHTY,Denmark,2154
tR1m3nTuM,Germany,5813
myRevenge,Korea,6194
Gamersphere,Denmark,5860
Ascendancy,United States,5921
NRG,United States,6673
EGC,Finland,1765
nyla,Spain,3610
straightsix,United Kingdom,2262
Dynamo,Canada,1984
Sour Patch Kids,United States,4649
Anxiety,Denmark,1008
Exodus,Bosnia and Herzegovina,3730
Fortuna.Gaming,Sweden,1870
Publiclir.se,Sweden,4477
momo momo,Denmark,5126
Stureplan-Mighty,Sweden,2996
ggnore,Sweden,8457
GIANT5,Croatia,6099
BOOYAKA,Russia,7524
eXcellence,Norway,25
mIRC,United States,248
Reason Gaming fe,Other,4585
Team From Korea,Poland,4640
GoldFrag,Ukraine,2906
HAVU,Finland,7865
SHARKCONFIG,France,4455
NUT,Denmark,4830
HKHSHK,Sweden,1605
Logitech,Finland,527
ColdMind,Spain,5925
FullProof,Serbia,3527
Xapso,Denmark,4125
Codewise Unicorns,Poland,8572
AvaTar,Portugal,3352
STL,Sweden,3580
R5,Serbia,4150
Hogwarts,Denmark,4129
Banned Brigade,Spain,439
INTENSE,Portugal,3896
extremeplayers,Hong Kong,1149
Evazust,Thailand,7362
ENTiTY,Macedonia,2231
ROB,Denmark,7239
Yalla,United Arab Emirates,8280
OTFS,China,8390
9ez,China,3088
Rival,United States,257
Team AMD Gamer,United Kingdom,76
Dino exp.,Russia,3877
ideal Gaming,Denmark,574
double damage,Ukraine,2548
CEFHCL,Sweden,1862
d00m,Sweden,863
myDGB.net,Finland,4902
iNey,Lithuania,3058
Venezuela,Venezuela,6204
hellraizers,Denmark,2679
Reaction,Montenegro,3417
Botka Boyz,Russia,6906
Fraternity,Sweden,2156
54N18E,Poland,2129
Born To Win,Vietnam,4440
Asking Questions,Singapore,4434
[UKLA],United Kingdom,4397
ULTRA-TEAM,Sweden,2188
sMk,Serbia,2570
Orbit fe,Sweden,6555
Oserv,Belgium,7687
Last Kings,Denmark,4179
PnGz,Singapore,7485
GamesNation &amp;#9792;,Belgium,722
orKs,France,5911
Serbia,Serbia,480
Hippopotamus,Sweden,966
porkSports,United States,8520
doyoueven fe,Europe,6879
EFALL,France,3561
snakenight,Spain,923
LaFaint,Korea,6613
aimpad,Russia,1259
ALSEN fe,Poland,6040
Libya,Libya,6285
We Ain&apos;t Mad,Australia,4790
wallbanged,Denmark,813
DISH,Norway,4733
Clan of Zabo,Germany,3398
dreamchasers,Sweden,7378
FCUK fe,Ukraine,2949
fraternity,Germany,2219
KraBbStyLe,Sweden,2344
urban ,Serbia,3134
flamie,Russia,6930
internetz,Sweden,4899
esportshop,Belgium,3286
Doges,Italy,7404
rootz,Finland,2319
404OrgNotFound,Denmark,6827
strOng,United Kingdom,1323
INFLAMES,Brazil,5820
proMotion,Sweden,3555
Malicious Five,United States,5234
iNET,Uruguay,7514
Online Kingdom,Finland,3451
SBC,Serbia,3420
one-esport,Denmark,1016
Gamewise,Brazil,3113
INFINITY,Sweden,6138
#zt4r,Sweden,1429
FR34KSHOW,Finland,4596
Quantum Bellator Fire,Russia,7367
King,United States,245
Playzone.se,Sweden,2730
Octupus1,Jordan,6579
INSHAKER,Poland,7141
TNFU,China,3803
Gameline,Belgium,5215
tarik,United States,6227
ex-Titan,France,6637
myRevenge.lv,Latvia,4063
RAKOSI,Hungary,8466
ESPORT-TV.COM,Netherlands,4085
Excellence,United States,6333
South Korea,Korea,7045
Whatsup,Spain,5279
vsONE,Brazil,1418
imlost,Denmark,117
Scandinavia,Other,178
hiddenOP,Sweden,6841
KLAMMOVICH,Denmark,2708
uNknown.Limits fe,Romania,3237
nAv,South Africa,5915
emop,Norway,2559
44,Russia,4945
Main Street,Denmark,7714
Domo Kun fe,Germany,2931
MYM]KF3,Norway,1079
Faith Unity,Russia,7424
A Team,Kazakhstan,2495
Mjaomode,Sweden,1041
69ers fe,Germany,2528
SYG,Vietnam,6824
mob,Romania,3827
WinOut.net,United States,5907
FCSB,Romania,8439
BOM,Hong Kong,8178
Next Generation,Lebanon,8282
kombardo,Denmark,5643
bytches fe,Czech Republic,2925
GameHell,Denmark,141
Ownage Zone,United States,891
Temporay Clan,Netherlands,1545
KK,Denmark,4308
Devastation,United States,5669
Webers Warriors,United Kingdom,5992
H2SO4,Spain,1292
BET,Mongolia,6537
PC Werks,United States,3075
TEAM1231,Serbia,7014
M19,Russia,540
WRTT,Sweden,3656
demo,Sweden,970
Gameinside.ua,Ukraine,5887
vincentes &apos;,Denmark,1467
mousetrap,Russia,4247
Nitrious,United States,8241
Pulse,France,5330
Saints,Finland,7645
Out of Control,Finland,2414
g0tsmokehack,Sweden,587
WeRise,United States,7568
nowafuture,Sweden,1424
WonderWall,France,2250
External Threat,Russia,6661
Rodcad,Belgium,1669
frown,Lithuania,751
Defining Stars,Portugal,3053
Invitto,Denmark,346
Trained to kill,Bosnia and Herzegovina,3735
blowliNE,Norway,2815
elemenT-eSports.com,Austria,4563
hello,Russia,5910
BYE,World,927
Paraguay,Paraguay,6207
BoomSlave,Poland,3011
Izako Boars,Poland,7681
Braindead,Canada,6170
GuardiaN&apos;s squad,Slovakia,5465
Flamelux,Netherlands,5050
C4,Brazil,8051
iGamerWorld,Indonesia,7271
FiVe,Germany,6999
CryCore,Hungary,5685
team32,Russia,3433
KALAK,Denmark,2880
PENTA,Europe,5395
JAM,Australia,7595
snakeshitR ,Sweden,4049
ZWIERZETA,Poland,7833
Computex,France,1679
forZe,Russia,8135
GHOST,Sweden,4050
Traumfabrik,Germany,2399
77,Norway,7849
KDS,Serbia,4139
FOXTROT,Denmark,6828
ethnic,Norway,359
CONTROL!,Serbia,5220
infernalGamers,Finland,3104
The Kenna 5ive,United States,2536
C2H5OH zlo,Azerbaijan,3750
Virtus.pro Staff,Russia,5902
EURONICS,Germany,6343
BiloKoji,Serbia,4261
NeRdS-GoNe-WiLd,Finland,4662
1nt_L,Kazakhstan,2789
minibots,Portugal,3049
Los Mongollos,Denmark,3251
kajsk1ng,Netherlands,7038
Whos your daddy?,Denmark,140
Bens Anime Team,United States,7227
eMazing,United States,538
zAAz,Sweden,6938
KIPSIk&apos;s team,Finland,5635
Keyd Stars fe,Brazil,8498
Dynasty fe,Europe,8001
hMMz,Sweden,2175
97club,Belarus,5342
White,Finland,4575
NoDiceGaming,Sweden,5403
HIGHVOLTAGE,Estonia,3455
PocketGlobe,United States,6993
Grinny Bankers,Australia,7139
Coastless,United States,6434
mix123,Europe,7002
ethereaL,Belgium,1551
KappaMA,Morocco,6585
Sequential Gaming,Australia,1142
MARVEL,Finland,5747
South Korea,Korea,7053
Auxiliary,Australia,4788
athic,Sweden,1273
EYEballers,Sweden,70
HAHA_,Denmark,1346
DOED,Sweden,2992
glorious,Sweden,1507
Free Transfer,Denmark,6068
ArchAngels,Romania,3676
lo2b0b,Denmark,5212
ex-GameplayDNA,Lithuania,8260
Joutsenlaulu,Finland,5744
mousetek,United Kingdom,1782
MIRAV3,Colombia,6545
GANG,Serbia,4339
Magnetic,Poland,1955
p.nutz,Germany,1302
csgoPlayers,Denmark,8394
aStraL,Australia,7970
Spanien,Spain,3019
NFS,United States,8087
G.G,China,7942
myRevenge.be,Belgium,3997
FPLC,Europe,7398
you stay classy,United Kingdom,5772
Team juliano,Other,7079
Genesis,Denmark,1501
Exile5,Australia,6176
Murcia,Spain,2331
summit,Korea,6602
KritConfirm,Thailand,8219
Protos,Georgia,2574
sopure,Belgium,1661
SinisterGG,United States,6172
Morocco,Morocco,6281
NeedJobs,Brazil,6950
myRevenge,Belarus,4947
LLG,China,8375
foreign,Norway,4317
Sandviken,Sweden,1881
Barrage,United Kingdom,6732
Calziumkidz,Sweden,2070
Newullst,Japan,7235
Otter,United States,8053
Limitless,Serbia,4056
AdAstra,United States,7724
UNIVERSAL,Denmark,1970
BLANK,Malaysia,4344
Playzone,Finland,2531
Nova,Denmark,8356
Evilvice Black,Chile,8092
3HOURS,Russia,6658
Ballistix,Sweden,7990
seized &amp; s1mple,CIS,7828
xtraVagant,Germany,2112
SharkConfig,France,5161
Lucendi Azolt,United States,6866
SPEEDCLICK.PRO,Denmark,4697
MULTIPLY,Serbia,3951
clan fom,Denmark,670
WPA,Netherlands,1326
Orion,Turkey,8308
Disneyklubben,Sweden,856
QlimaX,Sweden,1632
Flash Esports,Singapore,5252
team-zone,Poland,2121
eMt,Sweden,2081
asd123,Latvia,7926
No Ab,Denmark,2945
naegt 2.0,Sweden,8214
Lords SGG,United States,7888
